sample,timestamp,ecg[bpm],spo2,p1[mmHg],resp
193,1776876011655,547.0,785.0,2.58
194,1776876011666,543.0,731.0,2.58
195,1776876011677,547.0,744.0,2.58
196,1776876011688,545.0,726.0,2.58
197,1776876011699,542.0,708.0,2.58
198,1776876011710,540.0,687.0,2.58
199,1776876011721,545.0,676.0,2.58
200,1776876011732,545.0,665.0,2.58
201,1776876011743,547.0,658.0,2.58
202,1776876011754,542.0,617.0,2.58
203,1776876011765,544.0,631.0,2.58
204,1776876011776,541.0,618.0,2.58
205,1776876011787,542.0,578.0,2.58
206,1776876011798,545.0,589.0,2.58
207,1776876011809,541.0,575.0,2.58
208,1776876011820,538.0,570.0,2.58
209,1776876011831,542.0,568.0,2.58
210,1776876011842,549.0,565.0,2.58
211,1776876011853,585.0,564.0,2.58
212,1776876011864,591.0,565.0,2.58
213,1776876011875,470.0,563.0,2.58
214,1776876011886,350.0,561.0,2.58
215,1776876011897,383.0,562.0,2.58
216,1776876011908,516.0,558.0,2.58
217,1776876011919,606.0,550.0,2.58
218,1776876011930,622.0,546.0,2.58
219,1776876011941,622.0,538.0,2.58
220,1776876011952,592.0,528.0,2.58
221,1776876011963,580.0,521.0,2.58
222,1776876011974,570.0,495.0,2.58
223,1776876011985,568.0,506.0,2.58
224,1776876011996,561.0,501.0,2.58
225,1776876012007,556.0,477.0,2.58
226,1776876012018,545.0,489.0,2.58
227,1776876012029,550.0,482.0,2.58
228,1776876012040,559.0,464.0,2.58
229,1776876012051,555.0,476.0,2.58
230,1776876012062,558.0,472.0,2.58
231,1776876012073,561.0,471.0,2.58
232,1776876012084,563.0,466.0,2.58
233,1776876012095,560.0,462.0,2.58
234,1776876012106,552.0,453.0,2.58
235,1776876012117,543.0,455.0,2.58
236,1776876012128,533.0,456.0,2.58
237,1776876012139,520.0,453.0,2.58
238,1776876012150,516.0,461.0,2.58
239,1776876012161,517.0,462.0,2.58
240,1776876012172,522.0,446.0,2.58
241,1776876012183,526.0,458.0,2.58
242,1776876012194,528.0,458.0,2.58
243,1776876012205,533.0,456.0,2.58
244,1776876012216,537.0,454.0,2.58
245,1776876012227,541.0,454.0,2.58
246,1776876012238,539.0,431.0,2.58
247,1776876012249,541.0,449.0,2.58
248,1776876012260,539.0,448.0,2.58
249,1776876012271,542.0,441.0,2.58
250,1776876012282,543.0,435.0,2.58
251,1776876012293,548.0,436.0,2.58
252,1776876012304,544.0,524.0,2.58
253,1776876012315,545.0,480.0,2.58
254,1776876012326,545.0,517.0,2.58
255,1776876012337,543.0,594.0,2.58
256,1776876012348,542.0,659.0,2.58
257,1776876012359,542.0,710.0,2.58
258,1776876012370,541.0,790.0,2.58
259,1776876012381,540.0,797.0,2.58
260,1776876012392,543.0,800.0,2.58
261,1776876012403,544.0,796.0,2.58
262,1776876012414,543.0,784.0,2.58
263,1776876012425,541.0,747.0,2.58
264,1776876012436,545.0,741.0,2.58
265,1776876012447,552.0,728.0,2.58
